commit,author.time_sec,message,name
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
499cff705a044d3f7717226d53ce8a59c28a5866,1655847519,"Restructure file relocation (#5442)

1. Move files into the directories which represent the tabs they are indexed with.
2. Fix the indices to point to the new locations
3. Fix links across all pages to point to the new locations
4. Fix some other links to make them absolute instead of relative.  

This should only be merged with the CL that has redirects for everything moved: cl/452987763.",quantumlib/Cirq
9947658c4bda6fe028b56d5db30a16711971e866,1655849788,"Merge pull request #178 from rpitonak/forest-monitoring-fix

docs: [Forest monitoring] Dominican -> Democratic",planetlabs/notebooks
9947658c4bda6fe028b56d5db30a16711971e866,1655849788,"Merge pull request #178 from rpitonak/forest-monitoring-fix

docs: [Forest monitoring] Dominican -> Democratic",planetlabs/notebooks
ca67c4e9b3d254ba486a4cac3f91fc3eb09424b7,1655895792,"Fix fun_with_language.ipynb

PiperOrigin-RevId: 456478345
",deepmind/educational
febd0852ceec7162f2b964ddecd618afbbb687c0,1655901587,"Fix TensorFlow version in language colab

PiperOrigin-RevId: 456491500
",deepmind/educational
ce04bdbb0dc7b1a1bdd2c9ae2c707447aed9c12e,1655902347,"OWL-ViT Colab bugfix.

PiperOrigin-RevId: 456492916
",google-research/scenic
7cd779dffd53e16f8fc66f677e508a700b2fd9da,1655907704,"added notebook for working forward pass
remove .decode from all operations
remove conversion to FixedPrecisionTensor in PhiTensor
add CrossEntropy class
update all layer to be class inherited from nn.Module
",OpenMined/PySyft
e5cd9e86d2cc4a31dc0fdfbb6475400d95440a9e,1655913370,"upgrade: notebook to latest standard (#651)

* fix: missed nits

* fix: missed nits",GoogleCloudPlatform/vertex-ai-samples
1b8f38389794e6038b50b6d2ae6364b49b77c383,1655915809,"upgrade: current notebook standard (#663)

* update: current standards

* update: current standards

* fix: bucket

* fix: bucket",GoogleCloudPlatform/vertex-ai-samples
ccba176979bdc3ee746116cc705ba79c63b35ac3,1655921107,"upgrade: current notebook standard (#665)

* upgrade: notebook standard

* upgrade: notebook standard

* Update sdk-feature-store.ipynb

* Update sdk-feature-store.ipynb

* Update sdk-feature-store.ipynb

* fix: aip reference

* fix: nits

* fix: nits",GoogleCloudPlatform/vertex-ai-samples
9509c6ab9d5bda964e1468b6a886c3855e938f22,1655921147,"upgrade: current notebook standard (#669)

* upgrade: current notebook standard

* upgrade: current notebook standard

* Update lightweight_functions_component_io_kfp.ipynb

* fix: nits

* fix: nits

* fix: nits

* fix: nits",GoogleCloudPlatform/vertex-ai-samples
8f922710b006949b8d7f1f4dcfaa84b962d6d65d,1655921191,"upgrade: current notebook standard (#670)

* upgrade: current notebook standard

* upgrade: current notebook standard

* Update google_cloud_pipeline_components_automl_images.ipynb

* fix: bucket

* fix: bucket",GoogleCloudPlatform/vertex-ai-samples
ca25448f590e6566f1426390157eba66e6100608,1655921257,"upgrade: current notebook standard (#673)

* upgrade: current notebook standard

* upgrade: current notebook standard

* fix: bucket nit

* fix: bucket nit",GoogleCloudPlatform/vertex-ai-samples
30a03f1fd1129d04c00f406a6418b720113c1b13,1655921288,"upgrade: current notebook standards (#678)

* upgrade: notebook standard

* upgrade: notebook standard

* Update google_cloud_pipeline_components_model_train_upload_deploy.ipynb

* fix: bucket nits

* fix: bucket",GoogleCloudPlatform/vertex-ai-samples
f2a42aa66e163714e248730549a21484ffa50cef,1655921317,"upgrade: current notebook standard (#679)

* upgrade: notebook standard

* upgrade: notebook standard

* fix: bucket

* fix: bucket",GoogleCloudPlatform/vertex-ai-samples
c3802626b9ede540dfd54dbe2917cad3d580812e,1655921888,fix: links issue 672,GoogleCloudPlatform/vertex-ai-samples
090e83c286293f49f11bdaa18082ba9621b6cbbf,1655921957,fix: more broken links,GoogleCloudPlatform/vertex-ai-samples
529995ecde863d094d2ee16d64b3a9d70243bd99,1655922938,"upgrade: current notebook standard (#671)

* upgrade: current notebook standard

* upgrade: current notebook standard

* Update google_cloud_pipeline_components_automl_tabular.ipynb

* fix: bucket

* fix: bucket",GoogleCloudPlatform/vertex-ai-samples
b52d59822df0202f88e4dff260ab45f924df52af,1655923637,"upgrade: current notebook standards (#657)

* update: current standards

* update: current standards

* update: current standards

* update: current standards

* Update sdk_custom_tabular_regression_batch_explain.ipynb

* fix: indent issue

* fix: indent issue

* fix: bucket

* fix: bucket

* fix: image

* fix: image

* fix: cleanup

* fix: cleanup

* fix: cleanup",GoogleCloudPlatform/vertex-ai-samples
32a46e74717d479ac2cec1bc13248151fb1ecec4,1655926216,"upgrade: current standards (#649)

* upgrade: current standards

* upgrade: current standards

* fix: missed nits

* fix: missed nits",GoogleCloudPlatform/vertex-ai-samples
064dbfeefa67fd6d60c22f3e0ec7bf40bb5c13b6,1655926490,fix: bucket nit,GoogleCloudPlatform/vertex-ai-samples
9a9c8056fc0cf564c95c6c1bd6fbff3fc1c03a86,1655928539,"truncated dp_mixgauss notebook (#924)

* create plot of dp mixture simulation (fig 30.4 in book2); and plot of clustering analysis using dp (fig 30.6 in book2)

* add plot 30.4 and 30.6

* add truncated(stick-breaking) DP mixture gaussian: forward simulation and posterior MAP estimation

* added truncated dp_mixgauss and remove earlier failed push

* fixed dp_mixgauss_truncated notebook

* remove the seaborn style and comment out savefig

* dp_mixgauss sampling (fig 30.4)",probml/pyprobml
9a9c8056fc0cf564c95c6c1bd6fbff3fc1c03a86,1655928539,"truncated dp_mixgauss notebook (#924)

* create plot of dp mixture simulation (fig 30.4 in book2); and plot of clustering analysis using dp (fig 30.6 in book2)

* add plot 30.4 and 30.6

* add truncated(stick-breaking) DP mixture gaussian: forward simulation and posterior MAP estimation

* added truncated dp_mixgauss and remove earlier failed push

* fixed dp_mixgauss_truncated notebook

* remove the seaborn style and comment out savefig

* dp_mixgauss sampling (fig 30.4)",probml/pyprobml
866707e64ffd68d2579d9af432beaa1560f15e03,1655931799,"fix: remove hierarchical module
",Nixtla/statsforecast
3de18a7fab78326ba82e6e95fe395b9a3af72c31,1655935434,"upgrade: current notebook standards (#674)

* upgrade: current notebook standard

* upgrade: current notebook standard

* fix: bucket

* fix: bucket",GoogleCloudPlatform/vertex-ai-samples
0586e04c21146f4375eb2cca4a7e2ec26fba868a,1655935561,"upgrade: current notebook standards (#656)

* update: current standards

* update: current standards

* fix: bucket nit",GoogleCloudPlatform/vertex-ai-samples
6a2e9e3bdd392c8aa976b379449b53e2720a64fd,1655936767,"fix jax_for_the_impatient
",google/flax
6607f93f5ef9461a1297c310929b1fab6c5b0890,1655942198,"upgrade: updated curated notebook to current standards (#648)

* upgrade: current standards

* upgrade: current standards

* fix: missed nits

* fix: missed nits

* Update automl-text-classification.ipynb

* Update automl-text-classification.ipynb

* rm extra comma",GoogleCloudPlatform/vertex-ai-samples
9928276dc3aa0fce2ab2774a5fac022caa35e7ec,1655942322,"upgrade: current notebook standard (#653)

* upgrade: current notebook standard

* upgrade: current notebook standard

* Update sdk_automl_tabular_binary_classification_batch_explain.ipynb

* fix: bucket nit",GoogleCloudPlatform/vertex-ai-samples
41fc83ad03cec3802911fe21f8b26621cd6a78a2,1655942379,"upgrade: current notebook standards (#655)

* update: current standards

* update: current standards

* Update sdk_custom_image_classification_batch_explain.ipynb

* fix: bucket nit",GoogleCloudPlatform/vertex-ai-samples
4e418234378ee8148941c41b3413cf3238fd25a5,1655942710,"fix: removing wrong njobs
",Nixtla/statsforecast
904c568fb4ef1c85fd0626dcb0161f7ad8144fa4,1655945687,"fix for https://github.com/google/BIG-bench/issues/843 (#856)

* fix for https://github.com/google/BIG-bench/issues/843

* update plot generation code

Co-authored-by: Ambrose Slone <c72f03c2b843b0269754277bf2b510fa15fae635@google.com>",google/BIG-bench
95717afbfa4a3c0eb8d047d11cf5265828da69a8,1655948109,"fixes #3706
",fastai/fastai
6b68e142d87aae91e09ee315e4cad60ebaee5e9b,1655949203,"Fix batch norm kernel dying issue and modified to work with DP tensors
",OpenMined/PySyft
7874bd710046b188e8656837034cb62220f90fd8,1655965407,"Fixing some 404ing links and anchors (#5580)

title",quantumlib/Cirq
7874bd710046b188e8656837034cb62220f90fd8,1655965407,"Fixing some 404ing links and anchors (#5580)

title",quantumlib/Cirq
7874bd710046b188e8656837034cb62220f90fd8,1655965407,"Fixing some 404ing links and anchors (#5580)

title",quantumlib/Cirq
7874bd710046b188e8656837034cb62220f90fd8,1655965407,"Fixing some 404ing links and anchors (#5580)

title",quantumlib/Cirq
7874bd710046b188e8656837034cb62220f90fd8,1655965407,"Fixing some 404ing links and anchors (#5580)

title",quantumlib/Cirq
7874bd710046b188e8656837034cb62220f90fd8,1655965407,"Fixing some 404ing links and anchors (#5580)

title",quantumlib/Cirq
7874bd710046b188e8656837034cb62220f90fd8,1655965407,"Fixing some 404ing links and anchors (#5580)

title",quantumlib/Cirq
7874bd710046b188e8656837034cb62220f90fd8,1655965407,"Fixing some 404ing links and anchors (#5580)

title",quantumlib/Cirq
7874bd710046b188e8656837034cb62220f90fd8,1655965407,"Fixing some 404ing links and anchors (#5580)

title",quantumlib/Cirq
7874bd710046b188e8656837034cb62220f90fd8,1655965407,"Fixing some 404ing links and anchors (#5580)

title",quantumlib/Cirq
7874bd710046b188e8656837034cb62220f90fd8,1655965407,"Fixing some 404ing links and anchors (#5580)

title",quantumlib/Cirq
e2e4f1d9bff97ab78a92a17e4a4d5c44ee4597f8,1655992094,"ss-au-Update

Updating beta version and note added for IAM permission(s) error.
",GoogleCloudPlatform/training-data-analyst
e2e4f1d9bff97ab78a92a17e4a4d5c44ee4597f8,1655992094,"ss-au-Update

Updating beta version and note added for IAM permission(s) error.
",GoogleCloudPlatform/training-data-analyst
d8069cec36338d742cfe810ce8cac4f240d775e5,1656006307,"Fix colab buttons rendering

PiperOrigin-RevId: 456810204
",google/neural-tangents
d8069cec36338d742cfe810ce8cac4f240d775e5,1656006307,"Fix colab buttons rendering

PiperOrigin-RevId: 456810204
",google/neural-tangents
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
8db3ca1f82a6c809721c97a9d7dd1152dfdeac43,1656009226,"fixing typos
",tclaudioe/Scientific-Computing
de247cd78b4147fa936cd656280c4008fecf4954,1656011035,"upgrade: current notebook standards (#681)

* upgrade: notebook standard

* upgrade: notebook standard

* fix: formatting",GoogleCloudPlatform/vertex-ai-samples
e99b53a471cf3255da9a48e885234faa6b83b397,1656011267,"fixes Issue #739 Book 2 Fig 17.16 and Fig 28.15 (#929)

* Merge https://github.com/probml/pyprobml into Book1_Fig_3.5_and_3.6

* Book2_Fig17.8_Fig17.15_updated

* Book2_Fig_17.6_ Fig_28.15

* Updated Fig17.16",probml/pyprobml
e99b53a471cf3255da9a48e885234faa6b83b397,1656011267,"fixes Issue #739 Book 2 Fig 17.16 and Fig 28.15 (#929)

* Merge https://github.com/probml/pyprobml into Book1_Fig_3.5_and_3.6

* Book2_Fig17.8_Fig17.15_updated

* Book2_Fig_17.6_ Fig_28.15

* Updated Fig17.16",probml/pyprobml
e99b53a471cf3255da9a48e885234faa6b83b397,1656011267,"fixes Issue #739 Book 2 Fig 17.16 and Fig 28.15 (#929)

* Merge https://github.com/probml/pyprobml into Book1_Fig_3.5_and_3.6

* Book2_Fig17.8_Fig17.15_updated

* Book2_Fig_17.6_ Fig_28.15

* Updated Fig17.16",probml/pyprobml
e99b53a471cf3255da9a48e885234faa6b83b397,1656011267,"fixes Issue #739 Book 2 Fig 17.16 and Fig 28.15 (#929)

* Merge https://github.com/probml/pyprobml into Book1_Fig_3.5_and_3.6

* Book2_Fig17.8_Fig17.15_updated

* Book2_Fig_17.6_ Fig_28.15

* Updated Fig17.16",probml/pyprobml
4b536b667d688339b013a7809ea261fb11206e34,1656011473,"Fixed batchnorm

Took 1 hour 13 minutes
",OpenMined/PySyft
4b536b667d688339b013a7809ea261fb11206e34,1656011473,"Fixed batchnorm

Took 1 hour 13 minutes
",OpenMined/PySyft
4b536b667d688339b013a7809ea261fb11206e34,1656011473,"Fixed batchnorm

Took 1 hour 13 minutes
",OpenMined/PySyft
71f433eacf0633cb1a7919cdbb68b83b7aee9042,1656016609,"Fixed MaxPool indexing errors

Took 2 minutes
",OpenMined/PySyft
f456d86555a0308240e7742fa14ce9274834f3e9,1656017559,fix: open in workbench link,GoogleCloudPlatform/vertex-ai-samples
2f3691eb7161f051b6715d770dc61feb3cc4d9c4,1656017729,fix: workbench link,GoogleCloudPlatform/vertex-ai-samples
97ed656b7a6aa9d99361363d72e7ef188b73efa4,1656021774,"[JAX] Remove references to omnistaging.

Omnistaging has been the default and only option for a long time.

PiperOrigin-RevId: 456869299
",google/aqt
